Id,SalePrice
2736,145377.354732937
2737,125478.88067786756
2738,138456.99864408892
2739,159559.13269216032
2740,127133.28317585668
2741,150024.13351436608
2742,155923.32538627545
2743,142940.51634605776
2744,148186.67767144606
2745,138157.1112941396
2746,134614.2508800037
2747,154619.1648305364
2748,121148.07511058482
2749,129552.86548464133
2750,143071.82726924427
2751,127200.70545116777
2752,207126.49781157076
2753,144574.07849317804
2754,273351.4792857143
2755,126942.03710280982
2756,99800.46089566093
2757,90913.16676713718
2758,103321.30404546788
2759,158372.13350160237
2760,132837.0057104446
2761,147463.93802939373
2762,140056.88786917727
2763,173632.85062332873
2764,149631.11707745804
2765,245873.73000182825
2766,146003.437585088
2767,94176.35710664694
2768,137205.97060798228
2769,130081.37177955444
2770,139198.37399217288
2771,124438.38792618146
2772,123151.00472897716
2773,150224.8735653215
2774,140241.00713008546
2775,137185.6595524563
2776,144744.09008984623
2777,141732.19640693386
2778,105912.65294094977
2779,121195.01867634988
2780,110176.23571140411
2781,102860.60555817974
2782,97278.13494895272
2783,102335.02254954484
2784,132632.50778935166
2785,149321.1566121719
2786,82847.84473797731
2787,124036.35413054157
2788,86392.32256949638
2789,164298.83922024712
2790,100555.08710415178
2791,117074.58826686036
2792,85675.94683722746
2793,170435.59223781683
2794,95709.86586772098
2795,118477.54791824165
2796,99387.87813502998
2797,185152.46241447
2798,110838.80961097877
2799,118525.24967256968
2800,79889.88341595602
2801,114229.19664243731
2802,131348.51414181304
2803,152971.51241966328
2804,148397.33456999072
2805,108159.17081283726
2806,89920.66930138256
2807,147452.11197851217
2808,153557.9874125231
2809,138413.74242083105
2810,136601.31985703355
2811,157073.70926053886
2812,140071.75125274895
2813,151175.69780756228
2814,149357.37991956578
2815,107246.04935876619
2816,234876.322969253
2817,156495.228774262
2818,133676.51422319715
2819,169517.22272391283
2820,135889.59805650875
2821,112631.84367709469
2822,212078.05222128847
2823,294927.7727614379
2824,172974.29788471654
2825,139552.08925150623
2826,134414.02068183228
2827,137334.9796254918
2828,256338.48201285658
2829,273231.2653033417
2830,245207.62923114
2831,187630.52826462247
2832,249986.2906642045
2833,281309.7121904762
2834,213779.95549294841
2835,219336.30762585497
2836,193113.89752765663
2837,160466.39885300567
2838,144773.42155743294
2839,182403.7962563214
2840,180919.7843631743
2841,198622.00089634865
2842,211830.62082448934
2843,143570.3616244404
2844,178856.76172905273
2845,124788.9313588271
2846,206418.72508269854
2847,188109.24095363086
2848,210728.07663573723
2849,211780.32202593348
2850,282546.897180534
2851,229508.24160160086
2852,251082.74935411778
2853,235802.75923133775
2854,143712.2037273628
2855,200117.56782440943
2856,207416.279338975
2857,189448.97370896337
2858,198703.06756047945
2859,144667.7312050276
2860,130000.58104602173
2861,135623.55849099223
2862,191050.73924832017
2863,130110.42044098482
2864,250276.12439793497
2865,140543.10740477574
2866,140885.53079756792
2867,102452.99663375177
2868,105755.64716341723
2869,122656.1190385496
2870,158008.7533316065
2871,107895.74097531229
2872,73932.63471120666
2873,109563.45908327526
2874,139075.87150358982
2875,125224.80144630172
2876,150612.43133252935
2877,145174.70700712223
2878,169256.4284626376
2879,133221.89692265136
2880,106844.28612897878
2881,151125.4023111238
2882,161034.25749003715
2883,174455.4559618698
2884,203589.09339223194
2885,196609.0244624085
2886,220638.44718590178
2887,108163.2305934676
2888,128468.63720552535
2889,73267.75089140328
2890,90886.04311403587
2891,138074.79490159612
2892,77724.80688273715
2893,115184.63786633723
2894,74519.45301502592
2895,274249.7929665226
2896,263904.7447858145
2897,197440.83096141406
2898,146425.554992089
2899,225340.8012412031
2900,158218.5844592951
2901,184045.8755609989
2902,198445.96598045112
2903,333312.5708937219
2904,369324.865915751
2905,120847.08704090613
2906,211223.15207324977
2907,117911.70336161208
2908,128461.82578237343
2909,138078.43909018917
2910,89460.19198394199
2911,86276.35722413006
2912,155000.92183942645
2913,89846.63601841735
2914,86222.6338148524
2915,90840.72697075902
2916,88221.94989835467
2917,148282.7235238098
2918,120104.2897230742
2919,242823.6121788983
